ID	VARID	DOCULECT	GLOSS	FRENCH	ENGLISH_SHORT	FRENCH_SHORT	ENGLISH_CATEGORY	FRENCH_CATEGORY	VALUE_ORG	SINGULAR	PLURAL	FORM	PARSED FORM	RECONSTRUCTION	CONCEPT	POS
10,184	0	Mombo	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	tí:lè			tí:lè			TELL	verb
10,185	0	Nanga	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	tɛ́:njí			tɛ́:njí			TELL	verb
10,186	0	PergeTegu	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	píllɛ́			píllɛ́			TELL	verb
10,187	0	Tiranige	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	nárá-m(ú)			nárá-m(ú)			TELL	verb
10,188	0	TogoKan	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	ɛ́nɛ́			ɛ́nɛ́			TELL	verb
10,189	0	TommoSoTongoTongo	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	élmé			élmé			TELL	verb
10,19	0	ToroTegu	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	énú\\énó			énó			TELL	verb
10,191	0	YornoSo	narrate, tell (story)	raconter (conte)	tell, narrate	raconter	narrative/narrate	conte/raconter	élm-é:\\élm-í:			élm-é:			TELL	verb
10,192	0	BankanTey	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	hí:tà káŋ			hí:tà káŋ			SCOLD	verb
10,193	0	BenTey	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	àrⁿà-tɔ̌: tɔ́			àrⁿà-tɔ̌: tɔ́			SCOLD	verb
10,194	0	JamsayGourou	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	bɔ̀gúrù kúnó			bɔ̀gúrù kúnó			SCOLD	verb
10,195	0	JamsayDouentza	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	àrⁿà-tɔ̌: tɔ́:, tɔ́:			àrⁿà-tɔ̌: tɔ́:			SCOLD	verb
10,195	1	JamsayDouentza	scold, reprimand (sb)	gronder, réprimander					àrⁿà-tɔ̌: tɔ́:, tɔ́:			tɔ́:				verb
10,196	0	Mombo	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	kàjì kájé			kàjì kájé			SCOLD	verb
10,197	0	BonduSoNajamba	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	gàlí-yɛ́			gàlí-yɛ́			SCOLD	verb
10,198	0	Nanga	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	jòríyé, àrⁿà-tɔ̌: tɔ́:			jòríyé			SCOLD	verb
10,198	1	Nanga	scold, reprimand (sb)	gronder, réprimander					jòríyé, àrⁿà-tɔ̌: tɔ́:			àrⁿà-tɔ̌: tɔ́:				verb
10,199	0	PergeTegu	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	àrⁿà-tɔ̌: tɔ́:			àrⁿà-tɔ̌: tɔ́:			SCOLD	verb
10,2	0	TogoKan	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	bɔ̀jɔ́			bɔ̀jɔ́			SCOLD	verb
10,201	0	TommoSoTongoTongo	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	gàmá			gàmá			SCOLD	verb
10,202	0	ToroTegu	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	hítà kárⁿú\\kárⁿá			hítà kárⁿá			SCOLD	verb
10,203	0	YandaDom	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	gǎm\\gàmà-lí, záníyɛ́\\zànìyⁿà-lí			gàmà-lí			SCOLD	verb
10,203	1	YandaDom	scold, reprimand (sb)	gronder, réprimander					gǎm\\gàmà-lí, záníyɛ́\\zànìyⁿà-lí			záníyɛ́				verb
10,204	0	YornoSo	scold, reprimand (sb)	gronder, réprimander	scold, reprimand	gronder	criticism/advice/scold	critique/conseil/gronder	gàwⁿá, sɔ́:			gàwⁿá			SCOLD	verb
10,204	1	YornoSo	scold, reprimand (sb)	gronder, réprimander					gàwⁿá, sɔ́:			sɔ́:				verb
10,205	0	Ampari	one	un	1	un	numeral/count/one	numéro/compter/un	tùdà	tùdà					ONE	numeral
10,206	0	BankanTey	one	un	1	un	numeral/count/one	numéro/compter/un	tùmá	tùmá					ONE	numeral
10,207	0	BenTey	one	un	1	un	numeral/count/one	numéro/compter/un	tùwⁿɔ́\\tùwⁿɔ̂-m\\tùwⁿɔ́-yɛ̀	tùwⁿɔ́	tùwⁿɔ̂-m				ONE	numeral
10,207	1	BenTey	one	un					tùwⁿɔ́\\tùwⁿɔ̂-m\\tùwⁿɔ́-yɛ̀	tùwⁿɔ́	tùwⁿɔ́-yɛ̀					numeral
10,208	0	Bunoge	one	un	1	un	numeral/count/one	numéro/compter/un	tó:lè	tó:lè					ONE	numeral
10,209	0	DogulDomBendiely	one	un	1	un	numeral/count/one	numéro/compter/un	tɔ́mɔ̀	tɔ́mɔ̀					ONE	numeral
10,21	0	DogulDomKundialang	one	un	1	un	numeral/count/one	numéro/compter/un	tɔ́mɔ̀	tɔ́mɔ̀					ONE	numeral
10,211	0	DonnoSo	one	un	1	un	numeral/count/one	numéro/compter/un	túrù	túrù					ONE	numeral
10,212	0	JamsayGourou	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,213	0	JamsayDouentza	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,214	0	Mombo	one	un	1	un	numeral/count/one	numéro/compter/un	yɛ̀: tá:ŋgù	yɛ̀: tá:ŋgù					ONE	numeral
10,215	0	BonduSoNajamba	one	un	1	un	numeral/count/one	numéro/compter/un	kúndé	kúndé					ONE	numeral
10,216	0	Nanga	one	un	1	un	numeral/count/one	numéro/compter/un	tùmâ	tùmâ					ONE	numeral
10,217	0	Penange	one	un	1	un	numeral/count/one	numéro/compter/un	tà:ŋgà	tà:ŋgà					ONE	numeral
10,218	0	PergeTegu	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,219	0	TebulUre	one	un	1	un	numeral/count/one	numéro/compter/un	túrɛ̀:\\túr-gɔ̀	túrɛ̀:	túr-gɔ̀				ONE	numeral
10,22	0	Tiranige	one	un	1	un	numeral/count/one	numéro/compter/un	tò:mà	tò:mà					ONE	numeral
10,221	0	TogoKan	one	un	1	un	numeral/count/one	numéro/compter/un	túrú (numeral), túnɔ́ (adjective)	túrú					ONE	numeral
10,221	1	TogoKan	one	un					túrú (numeral), túnɔ́ (adjective)	túnɔ́						numeral
10,222	0	TommoSoTongoTongo	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,223	0	ToroTegu	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,224	0	YandaDom	one	un	1	un	numeral/count/one	numéro/compter/un	tùmá→	tùmá					ONE	numeral
10,225	0	YornoSo	one	un	1	un	numeral/count/one	numéro/compter/un	túrú	túrú					ONE	numeral
10,226	0	Ampari	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	é:ŋgá	é:ŋgá					TWO	numeral
10,227	0	BankanTey	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	yǒy	yǒy					TWO	numeral
10,228	0	BenTey	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	yěy	yěy					TWO	numeral
10,229	0	Bunoge	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	dè:gà (ǹ-dé:gá in counting)	dè:gà					TWO	numeral
10,23	0	DogulDomBendiely	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	néégè	néégè					TWO	numeral
10,231	0	DogulDomKundialang	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	né:gè	né:gè					TWO	numeral
10,232	0	DonnoSo	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɛ᷈y	lɛ᷈y					TWO	numeral
10,233	0	JamsayGourou	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɛ̌y	lɛ̌y					TWO	numeral
10,234	0	JamsayDouentza	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɛ̌y	lɛ̌y					TWO	numeral
10,235	0	JamsayMondoro	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɛ̌y	lɛ̌y					TWO	numeral
10,236	0	Mombo	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nɛ́:ŋgá	nɛ́:ŋgá					TWO	numeral
10,237	0	BonduSoNajamba	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nô:y	nô:y					TWO	numeral
10,238	0	Nanga	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	wǒy	wǒy					TWO	numeral
10,239	0	PergeTegu	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lěy	lěy					TWO	numeral
10,24	0	TebulUre	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lé:rú (counting), -lêy (after classifier)	lé:rú					TWO	numeral
10,24	1	TebulUre	two	deux					lé:rú (counting), -lêy (after classifier)	lêy						numeral
10,241	0	Tiranige	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nì:ŋgà	nì:ŋgà					TWO	numeral
10,242	0	TogoKan	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɔ́y (after noun), lɔ́:y (counting)	lɔ́y					TWO	numeral
10,242	1	TogoKan	two	deux					lɔ́y (after noun), lɔ́:y (counting)	lɔ́:y						numeral
10,243	0	TommoSoTongoTongo	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	néé	néé					TWO	numeral
10,244	0	ToroTegu	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lěy	lěy					TWO	numeral
10,245	0	YandaDom	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nɔ́:, yè-nɔ́:	nɔ́:					TWO	numeral
10,245	1	YandaDom	two	deux					nɔ́:, yè-nɔ́:	yè-nɔ́:						numeral
10,246	0	YornoSo	two	deux	2	deux	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	lɛ́y	lɛ́y					TWO	numeral
10,247	0	Ampari	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tá:ndí	tá:ndí					THREE	numeral
10,248	0	BankanTey	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:ní	tà:ní					THREE	numeral
10,249	0	BenTey	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:nú	tà:nú					THREE	numeral
10,25	0	Bunoge	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tá:ndù	tá:ndù					THREE	numeral
10,251	0	DogulDomBendiely	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	táándù	táándù					THREE	numeral
10,252	0	DogulDomKundialang	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:ndú	tà:ndú					THREE	numeral
10,253	0	DonnoSo	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:nú	tà:nú					THREE	numeral
10,254	0	JamsayGourou	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:nú	tà:nú					THREE	numeral
10,255	0	JamsayDouentza	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tǎ:n	tǎ:n					THREE	numeral
10,256	0	JamsayMondoro	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tǎ:n	tǎ:n					THREE	numeral
10,257	0	Mombo	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tá:ndì	tá:ndì					THREE	numeral
10,258	0	BonduSoNajamba	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:ndî:	tà:ndî:					THREE	numeral
10,259	0	Nanga	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:ndǐ:	tà:ndǐ:					THREE	numeral
10,26	0	PergeTegu	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:lú	tà:lú					THREE	numeral
10,261	0	TebulUre	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:ndú	tà:ndú					THREE	numeral
10,262	0	Tiranige	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tá:ndí	tá:ndí					THREE	numeral
10,263	0	TogoKan	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tǎ:n ~ tà:nú	tǎ:n					THREE	numeral
10,263	1	TogoKan	three	trois					tǎ:n ~ tà:nú	tà:nú						numeral
10,264	0	TommoSoTongoTongo	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tààndú	tààndú					THREE	numeral
10,265	0	ToroTegu	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tà:lí	tà:lí					THREE	numeral
10,266	0	YandaDom	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tá:ndù, yè-tá:ndù	tá:ndù					THREE	numeral
10,266	1	YandaDom	three	trois					tá:ndù, yè-tá:ndù	yè-tá:ndù						numeral
10,267	0	YornoSo	three	trois	3	trois	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	tǎ:n	tǎ:n					THREE	numeral
10,268	0	Ampari	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	ní:	ní:					FOUR	numeral
10,269	0	BankanTey	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nìŋŋěyⁿ	nìŋŋěyⁿ					FOUR	numeral
10,27	0	BenTey	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǐ:yⁿ	nǐ:yⁿ					FOUR	numeral
10,271	0	Bunoge	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nê:wⁿ	nê:wⁿ					FOUR	numeral
10,272	0	DogulDomBendiely	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kɛ́ɛ́sɔ̀	kɛ́ɛ́sɔ̀					FOUR	numeral
10,273	0	DogulDomKundialang	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kɛ́:sɔ̀	kɛ́:sɔ̀					FOUR	numeral
10,274	0	DonnoSo	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎ:y	nǎ:y					FOUR	numeral
10,275	0	JamsayGourou	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎyⁿ	nǎyⁿ					FOUR	numeral
10,276	0	JamsayDouentza	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎyⁿ	nǎyⁿ					FOUR	numeral
10,277	0	Mombo	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kɛ́:jɔ́	kɛ́:jɔ́					FOUR	numeral
10,278	0	BonduSoNajamba	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kɛ́:jɛ̀y	kɛ́:jɛ̀y					FOUR	numeral
10,279	0	Nanga	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nɔ̌yⁿ	nɔ̌yⁿ					FOUR	numeral
10,28	0	PergeTegu	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎyⁿ	nǎyⁿ					FOUR	numeral
10,281	0	TebulUre	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kɛ́dɛ́	kɛ́dɛ́					FOUR	numeral
10,282	0	TiranigeBoui	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	cɛ̀:jɔ̀ (Boui), kɛ̀:jɔ̀ (Ningo)	cɛ̀:jɔ̀					FOUR	numeral
10,282	1	TiranigeNingo	four	quatre					cɛ̀:jɔ̀ (Boui), kɛ̀:jɔ̀ (Ningo)	kɛ̀:jɔ̀						numeral
10,283	0	TogoKan	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎyⁿ	nǎyⁿ					FOUR	numeral
10,284	0	TommoSoTongoTongo	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎy	nǎy					FOUR	numeral
10,285	0	ToroTegu	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎy	nǎy					FOUR	numeral
10,286	0	YandaDom	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	cɛ́zɔ́, yè-cɛ́zɔ́	cɛ́zɔ́					FOUR	numeral
10,286	1	YandaDom	four	quatre					cɛ́zɔ́, yè-cɛ́zɔ́	yè-cɛ́zɔ́						numeral
10,287	0	YornoSo	four	quatre	4	quatre	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǎyⁿ	nǎyⁿ					FOUR	numeral
10,288	0	Ampari	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	númú	númú					FIVE	numeral
10,289	0	BankanTey	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nùmmǔyⁿ	nùmmǔyⁿ					FIVE	numeral
10,29	0	BenTey	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nùmǔyⁿ	nùmǔyⁿ					FIVE	numeral
10,291	0	Bunoge	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nɔ́:mɔ̀	nɔ́:mɔ̀					FIVE	numeral
10,292	0	DogulDomBendiely	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	ǹnó	ǹnó					FIVE	numeral
10,293	0	DogulDomKundialang	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	ǹnɔ́	ǹnɔ́					FIVE	numeral
10,294	0	DonnoSo	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	ǹnɔ́	ǹnɔ́					FIVE	numeral
10,295	0	JamsayGourou	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǔ:yⁿ	nǔ:yⁿ					FIVE	numeral
10,296	0	JamsayDouentza	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǔ:yⁿ	nǔ:yⁿ					FIVE	numeral
10,297	0	JamsayMondoro	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǔ:yⁿ	nǔ:yⁿ					FIVE	numeral
10,298	0	Mombo	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nú:mò	nú:mò					FIVE	numeral
10,299	0	BonduSoNajamba	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nùmî:	nùmî:					FIVE	numeral
10,3	0	Nanga	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nìmǐ:	nìmǐ:					FIVE	numeral
10,301	0	PergeTegu	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nùmǐ:	nùmǐ:					FIVE	numeral
10,302	0	TebulUre	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǔm	nǔm					FIVE	numeral
10,303	0	Tiranige	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nú:	nú:					FIVE	numeral
10,304	0	TogoKan	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	núnɛ́: (counting), nùnɛ́: (after noun)	núnɛ́:					FIVE	numeral
10,304	1	TogoKan	five	cinq					núnɛ́: (counting), nùnɛ́: (after noun)	nùnɛ́:						numeral
10,305	0	TommoSoTongoTongo	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	ǹnɔ́	ǹnɔ́					FIVE	numeral
10,306	0	ToroTegu	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nǔ:y	nǔ:y					FIVE	numeral
10,307	0	YandaDom	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nûm, yè-nûm	nûm					FIVE	numeral
10,307	1	YandaDom	five	cinq					nûm, yè-nûm	yè-nûm						numeral
10,308	0	YornoSo	five	cinq	5	cinq	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	nùmɔ́rⁿɔ́	nùmɔ́rⁿɔ́					FIVE	numeral
10,309	0	Ampari	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúró	kúró					SIX	numeral
10,31	0	BankanTey	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúròy	kúròy					SIX	numeral
10,311	0	BenTey	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúròy	kúròy					SIX	numeral
10,312	0	Bunoge	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúléwⁿ	kúléwⁿ					SIX	numeral
10,313	0	DogulDomBendiely	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlɛ̀	kúlɛ̀					SIX	numeral
10,314	0	DogulDomKundialang	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlè:	kúlè:					SIX	numeral
10,315	0	DonnoSo	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlè:	kúlè:					SIX	numeral
10,316	0	JamsayGourou	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúróy	kúróy					SIX	numeral
10,317	0	JamsayDouentza	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúróy	kúróy					SIX	numeral
10,318	0	JamsayMondoro	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúróy	kúróy					SIX	numeral
10,319	0	Mombo	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúléyⁿ	kúléyⁿ					SIX	numeral
10,32	0	BonduSoNajamba	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlèy	kúlèy					SIX	numeral
10,321	0	Nanga	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúrê	kúrê					SIX	numeral
10,322	0	PergeTegu	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúró:y	kúró:y					SIX	numeral
10,323	0	TebulUre	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlé	kúlé					SIX	numeral
10,324	0	Tiranige	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kùlèyⁿ	kùlèyⁿ					SIX	numeral
10,325	0	TogoKan	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúré:	kúré:					SIX	numeral
10,326	0	TommoSoTongoTongo	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlóy	kúlóy					SIX	numeral
10,327	0	ToroTegu	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúréy	kúréy					SIX	numeral
10,328	0	YandaDom	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlé. yè-kúlé	kúlé. yè-kúlé					SIX	numeral
10,329	0	YornoSo	six	six	6	six	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	kúlòy	kúlòy					SIX	numeral
10,33	0	Ampari	seven	sept	7	sept	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	sɔ́:y	sɔ́:y					SEVEN	numeral
10,331	0	BankanTey	seven	sept	7	sept	numeral/count/digit 2-9	numéro/compter/chiffre 2-9	síyⁿɔ̀yⁿ	síyⁿɔ̀yⁿ					SEVEN	numeral
